IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
3033706.8,0.0,0.008210843,C,8.0,3.0,26.0,80.0,B1,Regular,298.0,R24
4067770.2,0.0,0.06,E,4.0,10.0,48.0,50.0,B1,Regular,3317.0,R82
3205965.2,0.0,0.1,A,4.0,3.0,53.0,50.0,B4,Diesel,24.0,R24
5104568.5,0.0,0.19,A,4.0,3.0,59.0,50.0,B12,Regular,28.92343,R82
2106125.0,0.0,0.22,E,6.75742,6.0,48.0,64.0,B2,Diesel,7550.963,R26
3127765.0,0.0,0.55,E,5.0,10.0,53.0,50.0,B2,Diesel,2709.04,R24
3016132.5,0.0,0.33,C,5.0,0.0,66.0,76.0,B12,Regular,271.83148,R23
4160723.8,0.0,1.0,D,4.0,16.0,43.0,50.0,B1,Regular,1199.2158,R93
1112779.6,0.0,0.58,D,4.0,8.0,73.0,50.0,B5,Regular,875.7308,R24
97597.21,1.0,1.0,C,6.0,3.0,43.0,50.0,B1,Regular,286.05338,R54
57369.78,0.0,1.0,B,7.0,4.0,24.07295,57.0,B2,Diesel,45.0,R24
2057792.8,0.0,0.12,D,4.0,10.0,62.0,65.88101,B2,Regular,1395.0293,R82
1063629.5,0.0,1.0,C,4.0,13.0,51.0,50.0,B1,Regular,237.58391,R41
4146423.2,0.0,0.5,A,5.0,12.0,34.0,72.46261,B10,Regular,11.0,R24
4158931.2,0.0,0.08,D,5.0,3.0,58.0,50.0,B12,Diesel,500.95654,R31
3070178.2,0.0,0.53,D,7.0,9.0,34.0,85.0,B2,Diesel,781.39496,R24
4002301.8,0.0,1.0,E,6.0,5.0,55.0,50.0,B6,Diesel,3317.0,R53
3162259.2,0.0,0.2,A,7.0,1.0,36.0,50.0,B1,Diesel,54.66975,R72
3115685.2,0.0,0.30172876,D,5.0,11.0,40.0,95.0,B2,Diesel,1102.933,R24
105015.24,0.0,0.12,A,5.0,10.0,36.0,57.0,B2,Diesel,65.36014,R52
4066175.5,0.0,0.19,E,13.0,0.0,43.0,68.0,B12,Regular,12455.51,R82
5088089.0,0.0,1.0,E,10.0,4.0,66.0,50.0,B1,Diesel,3688.0,R11
5068981.0,0.0,0.058406238,D,4.0,1.0,64.0,50.0,B12,Diesel,746.57086,R54
2160485.8,0.0,1.0,B,7.0,8.0,36.0,64.0,B11,Diesel,48.0,R94
1059996.8,1.0,1.0,D,6.0,11.0,40.0,50.0,B1,Diesel,997.7805,R24
4070927.0,0.0,1.0,B,5.0,10.0,37.0,50.0,B2,Regular,88.0,R82
3184911.2,0.0,1.0,D,5.0,13.0,54.0,50.0,B12,Regular,473.0,R41
2187198.2,0.0,0.25,E,6.0,15.0,52.0,90.0,B1,Regular,3317.0,R91
6098662.5,0.0,0.95,D,7.0,1.0,40.0,50.0,B12,Diesel,747.0,R93
1175156.2,0.0,1.0,E,6.0,3.2379892,54.0,50.0,B2,Diesel,2907.6704,R72
1014972.25,0.0,0.26,C,6.0,6.0,68.0,50.0,B1,Diesel,83.47628,R23
4065579.8,0.0,1.0,D,10.0,3.0,37.0,50.0,B12,Diesel,1975.055,R82
2141079.0,0.0,1.0,C,5.0,15.0,52.0,52.0,B2,Regular,91.0,R41
4154521.2,0.0,0.08,E,5.0,5.0,49.0,50.0,B2,Regular,3317.0,R82
1124877.6,0.0,0.08,B,5.0,7.0,30.0,80.0,B3,Regular,50.0,R82
4068762.5,0.0,1.0,C,6.0,8.0,82.0,50.0,B2,Regular,141.54182,R24
3241055.0,0.0,1.0,E,7.0,41.165226,44.0,50.0,B1,Diesel,3744.0,R72
1043063.75,0.0,1.0,C,5.0,17.0,34.387497,50.0,B1,Regular,154.26337,R31
3136214.0,0.0,0.002739726,B,9.0,2.0,45.0,50.0,B3,Diesel,87.834785,R82
1094892.6,0.0,1.0,D,6.0,9.0,79.0,50.0,B1,Regular,691.64667,R53
3243931.8,0.0,0.08,E,6.0,1.0,79.0,50.0,B2,Diesel,4925.623,R72
2187179.0,0.0,0.08,F,4.0,7.0,47.0,50.0,B2,Regular,17251.082,R11
6090139.5,0.0,0.66,D,5.0,6.0,29.0,50.0,B12,Diesel,1953.6425,R82
1020668.3,1.0,0.08,D,8.0,2.0,43.0,50.0,B12,Regular,1313.0,R93
5059883.5,0.0,0.23,C,10.0,0.0,59.0,50.0,B12,Regular,214.0,R24
160085.8,0.0,1.0,B,7.0,10.0,45.0,67.0,B3,Regular,45.727833,R91
2100371.0,0.0,0.96,D,5.0,16.0,67.0,50.0,B3,Diesel,722.3474,R24
4084031.8,0.0,1.0,E,8.0,10.0,35.0,57.0,B11,Regular,4116.8174,R82
1148229.5,0.0,0.07,A,7.0,3.0,57.0,50.0,B2,Diesel,25.537838,R24
3183267.5,0.0,0.09,C,4.0,5.0,31.19832,50.0,B2,Diesel,213.0,R24
1120203.9,0.0,0.5,E,6.0,5.0,55.0,50.0,B1,Diesel,4944.9717,R24
1010782.1,0.0,1.0,E,7.0,8.0,45.0,50.0,B1,Regular,3690.603,R82
3004426.0,0.0,1.0,C,5.0,2.0,43.0,50.0,B4,Diesel,297.38257,R24
3162905.5,0.0,0.143308,C,7.0,0.0,32.0,85.0,B1,Diesel,116.54938,R25
3200964.5,0.0,1.0,A,5.0,15.0,28.0,100.0,B10,Diesel,12.0,R24
5018518.0,0.0,0.87,A,6.0,0.0,30.0,72.0,B12,Regular,23.0,R24
6033369.5,0.0,0.58,E,4.0,0.0,57.0,50.0,B12,Diesel,2471.2415,R11
3166734.8,0.0,1.0,D,9.0,3.0,51.0,50.0,B12,Diesel,1096.5605,R82
1156132.8,0.0,0.8850826,D,6.0,0.0,47.0,50.0,B2,Diesel,856.3217,R52
2129546.2,0.0,0.08,E,5.0,1.0,35.0,50.0,B12,Regular,3866.0,R93
3188056.8,0.0,0.24,E,15.0,12.0,57.249523,50.0,B10,Regular,2687.2441,R11
6099962.0,0.0,0.08,C,4.0,3.0,53.0,50.0,B12,Regular,204.93518,R73
4082021.8,0.0,0.65,D,8.0,15.0,43.0,60.0,B1,Regular,610.93646,R31
1058438.6,0.0,0.5,D,6.0,3.0,44.0,50.0,B1,Diesel,855.4169,R24
6045467.0,0.0,0.54,A,4.0,8.0,63.0,50.0,B1,Regular,53.0,R53
4036591.2,0.0,1.0,E,6.0,2.0,33.616253,54.0,B1,Diesel,4386.389,R91
3204403.0,0.0,0.08,C,6.0,1.0,23.0,76.0,B3,Diesel,159.0,R72
147340.11,0.0,0.52,D,5.0,1.0,51.0,50.0,B12,Regular,548.7148,R53
49834.484,0.0,0.24,A,9.0,13.0,25.0,76.0,B1,Regular,14.0,R52
58978.652,0.0,0.03,C,5.0,5.0,53.0,50.0,B2,Regular,133.0,R52
1007073.9,0.0,0.02,C,6.0,2.0,34.0,50.0,B12,Regular,210.7055,R54
3169173.5,0.0,0.35,C,6.0,7.0,41.0,90.0,B1,Diesel,298.0,R24
6089808.0,0.0,0.45,E,5.0,1.0,51.0,50.0,B12,Regular,3744.0,R11
97424.234,1.0,0.85939956,D,6.0,5.0,37.0,50.0,B1,Diesel,1326.0,R52
4018480.5,0.0,0.12,E,4.0,13.0,31.0,90.0,B5,Diesel,3830.0264,R31
3125753.5,0.0,0.27,C,7.0,12.0,34.0,60.0,B2,Regular,93.52702,R72
131601.36,0.0,0.62,A,8.0,0.0,55.0,50.0,B12,Diesel,22.10432,R82
1179472.9,0.0,0.08,E,8.0,3.0,71.574066,50.0,B3,Diesel,3310.5403,R53
49417.91,0.0,1.0,C,4.0,11.0,48.0,50.0,B1,Regular,300.1787,R24
2214175.8,0.0,1.0,C,6.0,1.0,54.0,50.0,B2,Diesel,255.93993,R24
1193862.1,0.0,1.0,A,4.0,14.0,42.0,90.0,B3,Diesel,15.246056,R24
3242069.0,0.0,0.12,D,7.0,0.0,24.0,95.0,B4,Regular,1442.5623,R82
5069127.5,0.0,0.09,C,7.0,3.0,29.0,80.0,B1,Diesel,221.24382,R24
3013515.0,0.0,0.49,C,5.0,21.413326,54.24853,50.0,B1,Regular,393.0,R73
5095083.5,0.0,0.73546386,D,4.0,3.0,50.0,50.0,B12,Diesel,1313.0,R24
3149306.0,0.0,0.27,C,7.0,10.0,60.0,50.0,B6,Regular,270.6688,R93
4011710.0,0.0,0.8,E,4.0,9.0,28.0,95.0,B13,Diesel,4128.0,R11
65851.21,0.0,0.56,C,4.0,6.0,31.0,58.0,B1,Regular,178.84554,R54
2132106.8,0.0,0.15997079,C,5.0,6.0,34.0,50.0,B2,Diesel,413.78506,R82
3195974.8,0.0,0.2,B,7.0,9.0,32.0,64.0,B12,Regular,57.92676,R93
5063098.5,0.0,0.01,B,6.0,10.0,34.0,64.81055,B3,Diesel,47.0,R93
1015262.8,0.0,0.07,C,6.0,4.0,42.0,50.0,B2,Diesel,153.53004,R73
1010613.1,0.0,1.0,D,6.0,13.0,66.0,50.0,B5,Diesel,741.0,R11
5020164.5,0.0,1.0,A,5.0,3.0,72.0,50.0,B12,Regular,118.978485,R82
1014027.6,0.0,1.0,B,5.0,5.0,36.0,50.0,B5,Regular,58.0,R24
3061074.2,0.0,1.0,C,4.0,15.0,43.0,50.0,B2,Regular,303.39328,R24
2129111.5,0.0,0.95,D,4.0,3.0,56.0,76.0,B2,Regular,566.6483,R31
3209721.0,0.0,0.96,B,7.0,3.0,57.0,50.0,B1,Diesel,72.0,R91
4076625.2,0.0,0.66,B,4.0,13.0,32.0,50.0,B1,Regular,74.76866,R93
5019999.0,0.0,0.26,C,10.0,0.0,48.0,50.0,B12,Regular,175.98717,R11
4123988.2,0.0,0.14,D,7.0,5.0,26.0,95.0,B2,Diesel,1739.8636,R31
3115900.8,0.0,0.29,B,7.0,5.0,43.0,50.0,B6,Diesel,67.0,R24
4187224.2,0.0,0.002739726,C,4.0,3.0,55.0,58.0,B12,Regular,141.9358,R25
2112702.5,0.0,0.43,B,6.0,1.0,67.0,51.0,B2,Diesel,52.663635,R73
2220128.5,0.0,0.08,D,5.0,0.0,54.0,50.0,B12,Diesel,574.01886,R93
2112489.8,0.0,0.2,E,6.0,17.581884,35.0,90.0,B2,Diesel,3317.0,R93
2110282.2,0.0,0.37,C,9.0,21.729654,44.0,50.0,B10,Diesel,209.14952,R73
2288203.8,0.0,0.8184265,E,6.0,0.0,40.0,50.0,B12,Diesel,2936.9126,R11
3142991.8,0.0,1.0,D,7.0,22.376427,37.98951,60.0,B1,Regular,229.0,R53
3165246.8,0.0,1.0,A,4.0,12.0,54.0,50.0,B1,Regular,46.0,R53
6109304.0,0.0,0.12,C,9.0,1.0,67.0,50.0,B12,Regular,138.22438,R82
3114689.2,0.0,0.90863895,C,5.0,2.0,52.38938,50.0,B12,Regular,98.27798,R82
2196429.5,0.0,0.74,D,6.0,10.0,40.0,55.64274,B2,Diesel,1601.0,R41
4159000.0,0.0,0.29,C,5.0,6.0,69.0,50.0,B5,Diesel,73.0,R91
3103915.5,0.0,1.0,B,9.0,2.0,46.0,50.0,B3,Diesel,45.0,R22
2197121.5,0.0,0.15,D,6.0,5.0,56.0,50.0,B13,Diesel,1601.0,R54
4150600.2,0.0,0.2,A,4.0,20.0,31.0,85.0,B2,Regular,26.0,R24
1177614.2,0.0,0.36,E,4.0,10.0,51.0,50.0,B1,Regular,6315.919,R82
2100121.8,0.0,1.0,C,7.0,8.0,46.0,50.0,B6,Diesel,139.50618,R72
3245452.8,0.0,1.0,C,6.0,14.0,67.0,50.0,B2,Diesel,140.00935,R11
4018092.2,0.0,1.0,A,4.0,12.0,49.0,50.0,B2,Diesel,28.439487,R24
4160804.0,0.0,0.24,E,5.0,15.0,39.0,50.0,B3,Diesel,8549.0,R82
35114.113,0.0,0.2888839,C,6.0,2.0,34.0,50.0,B2,Diesel,204.7428,R24
4162430.0,0.0,0.53,D,4.0,4.0,56.0,50.0,B12,Regular,384.31046,R91
3092494.5,0.0,0.0059062294,A,5.0,16.0,47.0,50.0,B1,Regular,31.532888,R24
2137381.0,1.0,1.0,A,9.0,10.0,48.0,50.0,B2,Diesel,25.0,R54
3035330.2,0.0,0.6,C,7.0,17.0,48.0,50.0,B2,Regular,531.5357,R93
3242998.0,0.0,0.07,E,10.0,1.9462744,44.0,50.0,B1,Regular,3963.0,R53
2053556.8,0.0,0.05,C,4.0,13.0,78.0,50.0,B2,Regular,533.97424,R31
141848.25,0.0,0.009597067,C,6.0,7.0,59.0,50.0,B1,Diesel,98.09542,R93
2285472.2,0.0,0.95,A,7.0,4.0,45.0,50.0,B1,Regular,42.0,R54
2109259.5,0.0,0.58,A,7.0,14.0,53.0,50.0,B3,Diesel,36.62449,R24
6081582.0,0.0,0.16,A,7.0,3.0,38.0,64.0,B12,Diesel,11.0,R31
3057418.2,0.0,0.62,D,4.0,3.0,57.0,50.0,B4,Diesel,298.47516,R91
6061310.5,0.0,0.49,C,5.0,7.0,49.0,50.0,B3,Diesel,203.0,R93
3130783.5,1.0,0.59,D,5.0,6.0,32.0,68.0,B1,Diesel,1064.0,R93
59979.47,0.0,1.0,C,6.0,6.0,48.0,50.0,B2,Diesel,144.0,R11
3039997.2,0.0,0.2,C,7.0,3.6092887,56.0,90.0,B2,Diesel,307.06558,R53
2025141.5,0.0,1.0,A,6.0,7.0,54.0,50.0,B5,Diesel,14.420136,R82
4061908.5,0.0,0.08,E,6.0,3.0,47.0,50.0,B2,Diesel,3744.0,R11
4146629.8,0.0,0.24,E,5.0,2.0,80.0,50.0,B12,Regular,2403.2024,R26
4054606.8,0.0,1.0,C,6.0,4.0,32.116573,50.0,B2,Regular,239.73401,R82
4154973.0,0.0,0.08,C,7.0,16.0,53.0,85.0,B2,Diesel,98.51646,R82
2134775.2,0.0,1.0,C,5.0,16.0,68.0,50.0,B2,Regular,300.8061,R53
3196192.8,0.0,1.0,A,4.0,12.0,63.0,50.0,B1,Regular,19.0,R24
100632.6,0.0,1.0,B,5.0,13.914274,43.0,50.0,B1,Regular,60.0,R82
5002092.5,0.0,0.94,F,4.0,2.0,36.0,83.87512,B12,Regular,16879.951,R11
4072651.5,0.0,0.95,C,7.0,12.0,62.0,50.0,B1,Diesel,104.55315,R54
3173135.2,0.0,0.62,B,7.0,2.0,41.0,50.0,B2,Diesel,65.40186,R52
56960.5,0.0,0.72,C,7.0,9.0,42.0,50.0,B13,Diesel,269.0,R24
3147594.0,0.0,0.06,D,6.0,2.0,39.0,50.0,B2,Diesel,824.2967,R31
88163.375,0.0,1.0,E,8.0,2.0,34.0,50.0,B6,Diesel,3317.0,R24
1092649.9,0.0,0.23,C,4.0,2.0,38.0,50.0,B4,Diesel,271.1454,R52
2285667.0,0.0,1.0,D,4.0,2.0,41.0,50.0,B4,Regular,983.0,R22
3053320.2,0.0,1.0,B,10.0,7.0,49.0,50.0,B1,Regular,57.0,R24
1008833.1,0.0,0.99,D,9.0,0.0,51.0,50.0,B1,Diesel,1447.9807,R11
2216606.0,0.0,1.0,B,4.0,7.0,54.17059,50.0,B2,Regular,72.0,R23
2017651.1,0.0,1.0,E,4.0,11.0,41.0,59.0,B3,Regular,3021.0,R53
4027755.2,0.0,1.0,A,4.0,2.0,34.0,64.0,B12,Diesel,20.0,R82
2270145.0,0.0,0.9,D,7.0,15.0,27.0,60.0,B10,Regular,1054.675,R24
64072.734,1.0,0.08,E,5.0,0.0,33.44322,50.0,B12,Diesel,3317.0,R74
1066520.8,0.0,0.33,B,4.0,2.0,47.0,50.0,B1,Diesel,91.0,R23
4161258.8,0.0,1.0,A,7.0,10.0,29.0,50.0,B12,Regular,12.0,R24
4133332.5,0.0,0.03,C,4.0,0.0,55.0,51.0,B12,Regular,83.0,R93
2064455.5,0.0,0.36677274,E,7.0,13.0,51.0,50.0,B2,Regular,2582.5327,R24
6101016.0,0.0,0.03,E,5.0,0.0,24.0,100.0,B12,Regular,3430.0,R93
5006754.5,0.0,0.49,A,5.0,17.0,33.0,60.0,B1,Diesel,9.0,R24
6097817.5,0.0,0.31,B,5.0,2.0,58.05551,50.0,B12,Regular,61.063164,R26
3174919.0,0.0,0.5,D,10.0,15.0,47.0,64.0,B4,Regular,869.6877,R31
2068220.5,0.0,0.989453,E,5.0,4.0,32.0,54.0,B2,Diesel,2969.1377,R91
1189314.6,0.0,0.95,E,5.0,4.0,51.0,50.0,B12,Regular,2039.7958,R24
4178860.8,0.0,0.25,A,7.0,2.0,58.0,50.0,B12,Diesel,50.0,R54
4153578.2,1.0,0.53,A,6.0,6.0,53.0,50.0,B2,Regular,22.0,R24
4068989.0,0.0,1.0,A,4.0,8.0,49.0,50.0,B2,Diesel,12.0,R24
6110637.0,0.0,0.29,C,6.0,1.0,30.0,60.0,B12,Diesel,133.0,R73
2188681.8,0.0,0.4,C,7.0,19.0,43.0,71.0,B2,Diesel,165.0,R24
1105845.1,0.0,1.0,C,4.0,2.0,60.111595,50.0,B1,Regular,86.0,R53
5090811.5,0.0,0.23,D,9.0,4.0,47.0,50.0,B12,Diesel,990.10376,R91
2004524.8,0.0,0.7943519,C,15.0,12.0,40.0,50.0,B6,Regular,296.66223,R41
1148306.6,0.0,0.33,C,7.0,1.0,37.0,50.0,B2,Regular,159.98083,R93
2010530.2,0.0,1.0,C,5.0,2.0,39.0,50.0,B1,Regular,155.86884,R52
3247642.5,0.0,0.19,C,9.0,4.0,40.0,57.0,B12,Diesel,105.0,R93
1035303.75,0.0,1.0,B,10.0,14.0,69.0,50.0,B6,Diesel,62.233486,R72
141162.05,0.0,0.01,E,5.0,10.0,33.0,72.0,B1,Diesel,4059.0,R41
1042546.4,0.0,1.0,B,4.0,15.0,55.0,55.79816,B1,Diesel,65.0,R24
1188284.1,1.0,1.0,D,5.0,1.0,45.0,95.0,B2,Diesel,1616.2279,R53
2127158.0,0.0,1.0,D,6.0,10.0,35.0,50.0,B1,Diesel,1313.0,R31
2078663.2,0.0,0.06635685,E,7.0,14.0,28.0,80.0,B6,Regular,5459.537,R11
144101.17,0.0,0.06,D,5.0,4.0,30.0,68.0,B2,Diesel,1174.1254,R72
3133225.2,0.0,0.72,D,4.0,15.0,28.0,80.0,B2,Regular,1577.3049,R24
1143022.1,0.0,1.0,D,5.0,2.0,55.0,50.0,B2,Diesel,1858.4004,R24
2206988.2,0.0,1.0,D,5.0,8.0,37.0,50.0,B3,Regular,1054.3712,R24
4118796.5,0.0,0.01,D,5.0,2.0,35.0,50.0,B12,Regular,710.09406,R21
3030852.2,0.0,0.37,C,4.0,4.0,22.863522,141.51382,B12,Regular,331.0482,R21
2030342.6,0.0,1.0,B,4.0,17.0,59.0,80.0,B2,Regular,61.959396,R72
3244978.5,0.0,0.06,D,4.0,6.0,29.0,95.0,B1,Regular,2103.0,R31
3175232.5,0.0,0.83,D,4.0,6.0,63.930843,80.0,B1,Regular,482.2507,R31
5061228.5,0.0,0.37,C,15.0,2.0,59.0,50.0,B12,Diesel,93.0,R82
4170708.5,0.0,0.38,D,5.0,4.0,51.0,50.0,B3,Diesel,745.0,R53
4128711.0,0.0,0.53,C,5.0,7.0,39.0,80.0,B3,Diesel,122.585365,R82
3028847.2,0.0,0.08,C,5.0,9.0,37.0,57.255726,B2,Diesel,187.65732,R11
2162278.8,0.0,0.012594699,A,12.0,26.418032,27.0,95.0,B2,Regular,22.0,R93
2208992.5,0.0,0.25,C,4.0,19.0,25.0,64.0,B1,Regular,260.95798,R41
39580.895,0.0,1.0,C,7.0,7.0,47.0,50.0,B1,Regular,192.0,R24
1026277.9,1.0,1.0,C,7.0,9.0,59.358234,50.0,B1,Diesel,251.25763,R52
4064245.2,0.0,1.0,D,6.0,2.0,32.0,51.0,B4,Regular,580.2675,R31
3140109.5,0.0,0.29,D,6.0,2.0,49.0,50.0,B12,Regular,1285.3048,R82
2138268.0,0.0,0.7,E,5.0,13.0,44.0,50.0,B5,Diesel,8455.0,R11
76851.23,0.0,0.03,A,6.0,0.0,37.0,50.0,B12,Regular,19.0,R53
3233294.0,0.0,0.04,D,4.0,14.0,42.0,50.0,B6,Diesel,1606.5258,R72
2127308.2,0.0,0.12,C,6.0,2.0,61.0,50.0,B1,Diesel,1054.0,R93
4151054.0,0.0,0.2,C,4.0,0.0,44.0,50.0,B12,Regular,322.71304,R72
2178226.5,0.0,0.44800684,C,6.0,9.0,34.0,68.0,B1,Diesel,282.6572,R72
3008157.8,0.0,0.9984166,B,14.0,3.0,49.0,50.0,B1,Diesel,44.315567,R24
1014462.94,0.0,0.72,D,5.0,16.0,46.0,50.0,B3,Diesel,983.0,R82
1050972.4,0.0,1.0,A,4.0,7.0,60.0,50.0,B5,Diesel,44.0,R24
3198269.0,0.0,0.08,E,6.0,3.0,29.0,80.0,B12,Regular,4061.2266,R91
2151998.0,0.0,0.36,D,7.0,11.0,45.0,50.0,B5,Regular,1182.0,R24
3029654.8,0.0,0.46,E,6.0,1.0,53.0,50.0,B12,Diesel,2715.0,R74
1135194.9,0.0,1.0,C,6.0,5.0,50.0,50.0,B5,Diesel,49.92035,R24
3115338.2,0.0,1.0,C,4.0,14.0,34.02841,50.0,B1,Regular,357.9942,R93
4166826.2,0.0,0.8768175,C,6.0,0.0,81.0,50.0,B12,Regular,339.1551,R73
5066836.5,0.0,0.17,C,11.0,1.0,66.0,50.0,B12,Diesel,41.0,R94
2091077.6,0.0,0.47,E,5.0,3.0,30.0,51.0,B6,Diesel,3256.9456,R93
23629.586,0.0,1.0,C,10.0,16.0,30.0,57.0,B1,Regular,192.37393,R24
6106155.5,0.0,0.22,C,6.0,1.0,78.0,50.0,B12,Diesel,283.29684,R73
2225876.5,0.0,0.13,E,8.0,6.0,53.0,50.0,B2,Diesel,3866.0,R93
92353.25,0.0,0.08,C,7.0,3.0,39.0,50.0,B12,Regular,281.23648,R73
3118899.5,0.0,1.0,E,7.0,9.285206,50.0,50.0,B12,Diesel,3744.0,R24
1014655.0,0.0,0.06,F,4.0,4.0,48.0,50.0,B6,Regular,9164.817,R11
3091030.5,0.0,1.0,C,6.0,6.0,39.0,50.0,B2,Diesel,304.2208,R25
3022593.0,0.0,0.99,D,8.0,4.0,52.0,50.0,B12,Diesel,1054.0,R91
3051866.2,0.0,1.0,C,6.0,15.0,35.0,54.0,B3,Regular,125.0,R24
3237531.5,0.0,0.08,D,6.0,3.0,53.0,50.0,B2,Regular,715.1037,R93
2085783.0,0.0,1.0,C,7.0,5.0,61.0,50.0,B13,Diesel,472.90274,R24
3146790.0,0.0,0.91915494,A,6.0,1.0,53.0,50.0,B12,Diesel,27.0,R83
3173642.8,0.0,1.0,C,6.0,6.0,64.577194,50.0,B1,Diesel,149.0,R91
1093568.5,0.0,1.0,A,6.0,15.0,27.0,50.0,B3,Diesel,27.0,R24
163378.7,0.0,0.28,D,5.0,10.0,29.0,62.0,B1,Regular,569.0149,R24
1190671.2,0.0,0.7480748,A,4.0,5.0,53.72703,50.0,B6,Diesel,29.0,R24
3132191.8,0.0,0.23292601,A,7.0,4.0,29.0,100.0,B12,Diesel,41.0,R54
94818.15,0.0,0.07,D,5.0,0.0,28.0,85.0,B5,Diesel,1326.0,R24
3232685.5,0.0,0.11,E,9.0,6.0,44.0,60.0,B12,Regular,3744.0,R82
4167858.5,0.0,0.52,F,5.0,15.0,32.0,63.0,B1,Regular,27000.0,R11
3250137.2,0.0,0.014493962,A,6.0,5.0,74.00511,50.0,B4,Regular,31.0,R24
4027517.0,1.0,0.71,B,8.0,14.0,24.0,112.04157,B2,Diesel,55.504726,R24
2262592.2,1.0,0.9630107,D,6.0,2.0,38.0,72.0,B1,Diesel,399.0,R93
6035025.5,0.0,0.24,D,4.0,8.0,34.0,57.0,B4,Diesel,1090.4159,R11
1095619.0,0.0,1.0,B,4.0,4.0,48.0,50.0,B2,Regular,56.0,R53
1108785.9,0.0,1.0,A,6.0,4.0,65.0,50.0,B2,Diesel,29.0,R24
6043069.0,0.0,0.24,F,7.0,4.0,31.0,57.0,B2,Diesel,27000.0,R11
4146885.5,0.0,0.07,B,4.0,0.0,31.0,50.0,B12,Regular,64.0,R24
4161226.8,0.0,1.0,A,8.0,20.0,52.0,50.0,B1,Regular,26.548058,R54
2139159.2,0.0,0.75,C,5.0,0.0,52.0,50.0,B5,Diesel,300.10495,R24
4131083.8,0.0,0.29,E,4.0,20.0,39.0,50.0,B2,Regular,5651.7637,R82
2138522.8,0.0,1.0,C,6.0,12.0,21.0,90.0,B1,Diesel,300.82037,R93
2216032.8,0.0,0.24,E,15.0,12.0,32.0,50.0,B4,Regular,3371.1443,R23
51248.25,0.0,0.08,C,6.0,2.0,51.0,50.0,B3,Regular,214.78355,R53
3141166.0,0.0,0.25,D,7.0,9.0,31.0,64.0,B12,Diesel,1009.0959,R91
6108174.5,1.0,0.49,C,11.0,1.0,51.0,50.0,B12,Diesel,246.24345,R54
112598.664,0.0,0.008197886,D,6.0,8.0,44.0,57.0,B2,Diesel,969.3145,R24
4079808.8,0.0,0.33,C,7.0,1.0,45.0,50.0,B12,Diesel,282.0,R93
4177090.2,0.0,0.91,C,4.0,7.0,72.0,50.0,B6,Regular,226.62463,R93
3031447.5,0.0,1.0,C,6.0,7.0,37.0,50.0,B3,Diesel,254.84453,R54
3085879.0,0.0,0.04,A,11.0,0.0,39.0,54.0,B12,Regular,40.0,R53
162383.39,0.0,0.16,C,5.0,2.0,33.0,57.0,B4,Diesel,132.0,R24
6032973.0,0.0,0.57,D,4.0,3.0,33.0,50.0,B12,Diesel,1461.7231,R72
4138148.8,0.0,0.53,C,7.0,10.0,41.0,50.0,B1,Diesel,298.0,R82
3014937.5,0.0,0.59,C,4.0,0.0,45.0,55.559147,B12,Diesel,484.39758,R31
1018829.8,0.0,1.0,C,4.0,9.0,75.37126,50.0,B4,Regular,199.40105,R82
1191579.0,0.0,0.08,E,7.0,4.0,30.0,68.0,B5,Regular,8549.0,R82
5019953.0,0.0,0.58,A,12.027736,15.0,51.0,50.0,B12,Diesel,10.0,R24
3210492.0,0.0,0.76,A,7.0,25.70222,38.0,50.0,B1,Regular,19.0,R54
161107.44,0.0,0.29,E,6.0,10.0,51.0,50.0,B5,Diesel,3078.8767,R82
1073038.0,0.0,1.0,D,7.0,10.0,72.0,50.0,B2,Regular,983.0,R24
3143471.5,0.0,0.12,E,5.0,15.0,53.0,60.0,B1,Regular,4762.0,R93
3130371.2,0.0,0.38,C,4.0,1.0,68.0,50.0,B2,Diesel,458.0,R82
3108138.8,0.0,0.29,D,5.0,3.0,57.0,50.0,B2,Diesel,776.0,R24
6089459.5,0.0,0.08,C,11.0,3.0,52.0,50.0,B12,Diesel,148.23264,R93
1008528.5,0.0,0.33,B,5.0,5.0,49.0,50.0,B2,Diesel,67.0,R23
5053504.0,0.0,0.2,B,8.0,0.0,37.0,50.0,B12,Diesel,68.07921,R26
4131047.8,0.0,0.75,F,4.0,3.0,25.0,55.0,B12,Regular,27000.0,R11
3242155.2,0.0,0.19,E,4.0,1.9482789,30.0,85.0,B5,Diesel,4116.0,R91
3173248.5,0.0,1.0,A,10.0,10.0,51.0,50.0,B1,Regular,9.566714,R24
26759.219,0.0,0.22,C,8.0,8.0,34.0,61.0,B1,Regular,170.69072,R24
164537.44,1.0,1.0,C,10.0,3.0,50.0,50.0,B6,Regular,159.0,R52
4148363.0,0.0,0.51,D,8.0,6.0,53.695255,50.0,B3,Diesel,936.4341,R93
5073234.5,0.0,0.19,E,4.0,1.0,36.0,50.0,B12,Regular,3744.0,R73
4023012.0,0.0,0.002739726,A,6.0,13.0,26.0,80.000854,B2,Diesel,27.0,R72
2003999.8,0.0,1.0,C,5.0,7.0,79.0,50.0,B2,Regular,121.874214,R41
4062045.8,0.0,0.33,C,7.0,1.0,51.0,50.0,B12,Diesel,145.53899,R31
4053548.2,0.0,0.79,C,7.0,8.0,57.0,50.0,B2,Diesel,368.87616,R52
