IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
4120492.8,0.0,0.49,D,4.0,0.0,43.0,50.0,B12,Regular,652.91003,R26
1198178.8,0.0,0.71,E,5.0,10.0,35.0,76.0,B2,Diesel,5870.505,R11
1140905.6,0.0,0.51847297,F,6.0,2.0,34.0,76.0,B12,Regular,27000.0,R11
2063677.4,0.0,1.0,D,7.0,2.0,34.0,50.0,B10,Diesel,1060.7477,R24
151171.6,0.0,0.45,E,5.0,1.0,49.0,50.0,B12,Regular,2715.0,R82
5063361.5,1.0,0.8580526,D,6.0,9.548413,64.0,50.0,B13,Diesel,1217.1188,R24
56693.664,0.0,0.47,A,7.0,17.0,19.0,95.0,B3,Diesel,15.0,R91
3033687.2,0.0,0.87,C,5.0,6.0,37.0,50.0,B12,Diesel,101.59787,R24
1179917.1,0.0,1.0,D,6.0,6.0,40.0,50.0,B1,Diesel,792.8947,R24
2269055.8,0.0,0.31680694,F,4.0,1.0,43.0,60.0,B12,Regular,9663.816,R11
3086172.0,0.0,1.0,D,6.0,9.0,33.0,60.0,B2,Diesel,572.0659,R53
2209196.0,0.0,0.08,D,6.0,0.0,60.0,50.0,B3,Diesel,687.0187,R53
5092019.0,0.0,0.54,B,4.0,5.0,35.0,50.0,B12,Regular,50.0,R72
5895149.5,0.0,0.2,D,8.0,0.0,74.0,50.0,B12,Diesel,721.0,R73
5067530.0,0.0,0.74,D,5.0,7.0,54.0,64.0,B12,Regular,1326.0,R82
3103424.2,0.0,0.46,C,6.0,7.0,49.0,50.0,B6,Diesel,298.59106,R11
6101269.5,0.0,0.3,C,4.0,0.0,58.0,76.48095,B12,Diesel,221.63971,R73
2136077.2,0.0,1.0,C,7.0,13.0,46.0,50.0,B1,Diesel,204.80388,R24
3188229.8,0.0,0.25,E,4.0,20.845413,61.0,61.08521,B1,Regular,1326.0,R53
3140037.8,0.0,0.98,C,6.0,3.0,41.0,50.0,B1,Regular,229.04466,R82
3211484.2,0.0,0.06,D,4.0,13.0,69.0,50.0,B2,Regular,1328.0463,R54
4068175.8,0.0,0.0027322404,E,6.0,11.0,52.0,50.0,B2,Regular,3095.5024,R31
3148687.5,0.0,0.16,E,5.0,0.0,37.0,57.0,B12,Regular,3859.0,R11
3174478.8,1.0,0.71,D,5.0,18.0,32.0,50.0,B4,Regular,1323.0,R52
96613.805,0.0,0.99,D,7.0,2.0,22.782703,85.0,B4,Diesel,1097.208,R24
6080450.5,0.0,0.01,E,4.0,3.0,53.0,50.0,B2,Regular,4348.0,R52
152865.88,0.0,0.07,E,5.0,0.0,53.0,85.0,B12,Regular,3317.0,R93
2288722.5,0.0,0.15,D,5.0,5.0,52.0,50.0,B12,Diesel,1601.0,R94
4129882.0,0.0,0.56,E,6.0,3.0,51.0,50.0,B12,Diesel,5449.0,R82
4029583.8,0.0,0.43,C,6.0,10.0,54.0,50.0,B6,Regular,153.37079,R24
1123470.9,0.0,0.7014051,B,6.0,7.0,70.36656,50.0,B10,Diesel,56.0,R24
2055020.8,0.0,0.03,D,10.0,8.0,32.0,60.0,B4,Diesel,796.2941,R53
1179013.8,0.0,0.44,C,5.0,1.0,61.0,50.0,B12,Diesel,399.0,R24
5045993.0,0.0,0.74,D,4.0,4.0,55.0,50.0,B2,Diesel,1326.6935,R93
1043602.8,0.0,0.88778466,D,6.0,7.0,33.0,50.0,B5,Regular,1109.0393,R24
1169492.2,0.0,1.0,A,11.0,8.0,37.0,50.0,B10,Diesel,46.0,R24
6024122.0,0.0,0.2562416,E,4.0,3.0,36.0,66.0,B2,Diesel,6323.9775,R93
3200290.8,0.0,0.002739726,E,5.0,0.0,49.0,76.0,B12,Diesel,3021.0,R11
4020305.8,0.0,0.0027322404,E,5.0,2.0,40.24769,50.0,B13,Regular,3859.0,R93
1064996.0,0.0,0.41,A,5.0,7.0,21.0,76.0,B12,Regular,30.0,R24
2080599.0,0.0,0.7,D,7.0,8.0,38.0,57.0,B2,Regular,645.0,R93
2044461.9,0.0,1.0,E,6.0,10.0,44.0,76.0,B2,Diesel,4348.0,R93
3039010.8,0.0,1.0,C,5.0,9.0,70.0,50.0,B3,Regular,303.02524,R93
3243042.2,0.0,1.0,B,7.0,14.0,78.73941,50.0,B2,Diesel,84.21118,R26
5021944.5,0.0,0.53,C,5.0,3.0,50.0,76.0,B12,Diesel,216.34036,R83
1017166.7,0.0,0.95,B,4.0,8.0,48.0,50.0,B4,Regular,73.0,R93
2287796.8,0.0,1.0,C,8.0,2.0,40.0,50.0,B11,Diesel,132.15036,R83
2285297.8,0.0,0.7611378,B,4.0,6.0,50.0,50.0,B2,Regular,51.28244,R24
3064894.2,0.0,0.26007357,D,4.0,6.0,43.0,50.0,B4,Diesel,1600.7346,R31
83429.03,0.0,0.21,D,4.0,0.0,32.0,50.0,B12,Regular,645.0,R91
4027405.0,0.0,0.32,D,6.0,2.0,45.0,50.0,B6,Diesel,252.0,R53
4132960.2,0.0,0.12,D,6.0,6.0,52.0,56.0,B1,Diesel,677.40497,R41
3252002.0,0.0,1.0,D,6.0,15.0,48.0,50.0,B3,Regular,999.04474,R54
3120198.5,0.0,0.88888216,B,5.0,6.0,38.0,50.0,B2,Diesel,81.75984,R93
25557.533,1.0,0.84162647,A,4.0,9.0,46.0,100.0,B3,Diesel,39.0,R31
3158936.5,0.0,0.19,C,10.0,8.0,53.0,50.0,B3,Diesel,330.57483,R91
2233076.5,0.0,1.0,C,5.0,15.0,57.0,50.0,B5,Diesel,108.396416,R93
4188691.8,0.0,0.69,C,6.0,18.0,68.0,50.0,B1,Diesel,282.0,R52
2269359.2,0.0,1.0,A,5.0,10.0,98.864265,50.0,B1,Diesel,25.0,R24
2081473.6,0.0,0.47,C,6.0,83.67783,25.0,85.0,B1,Regular,58.0,R82
6029701.5,0.0,1.0,C,6.0,2.0,32.0,50.0,B12,Diesel,67.0,R53
6096289.5,0.0,1.0,D,10.0,3.0,40.0,58.0,B12,Regular,721.0,R82
6063254.5,0.0,0.36,D,10.0,1.0,62.0,50.0,B12,Regular,741.0,R22
2274029.2,0.0,0.36,C,7.0,12.0,47.0,76.0,B1,Regular,359.34644,R72
1184604.5,0.0,1.0,E,4.0,12.0,28.0,95.0,B6,Regular,3317.0,R24
6052023.0,0.0,0.24,C,5.0,6.0,39.0,64.0,B12,Regular,88.0,R72
5046302.5,1.0,0.12,E,4.0,0.0,29.0,100.0,B12,Regular,5277.0776,R82
2196680.8,0.0,1.0,E,5.0,5.0,49.0,50.0,B6,Regular,5406.089,R11
1183391.0,0.0,0.66,D,5.0,5.0,37.0,68.0,B4,Diesel,1313.0,R24
37982.332,0.0,0.32,A,6.0,6.0,59.0,50.0,B2,Regular,27.0,R11
2194827.2,0.0,0.15929869,E,11.0,0.0,58.0,50.0,B2,Regular,4762.0,R11
1179852.0,0.0,0.95,E,8.0,0.0,60.0,50.0,B12,Regular,3688.0,R93
2284935.8,1.0,0.33,E,8.0,1.0,47.0,76.0,B12,Diesel,8455.0,R31
2212301.2,0.0,0.15,E,4.0,6.0,48.0,50.0,B6,Regular,4762.0,R31
3153893.5,0.0,0.08,E,6.0,6.0,30.0,90.0,B4,Diesel,5449.0,R93
2867713.0,0.0,0.09919651,E,6.0,12.0,44.0,68.0,B2,Regular,4762.0,R11
2015175.8,0.0,0.12,A,6.0,16.0,24.0,95.0,B1,Regular,29.0,R24
4138035.2,0.0,0.32,D,4.0,1.0,36.9479,50.0,B3,Regular,882.27167,R11
4054113.8,0.0,1.0,D,4.0,5.0,59.0,53.0,B12,Regular,1843.6667,R24
110340.5,0.0,0.15487607,E,5.0,0.0,28.0,100.0,B1,Diesel,10088.595,R11
2271666.2,0.0,0.08,D,6.0,0.0,34.0,68.0,B12,Regular,555.4794,R53
3064143.2,0.0,0.08,C,6.0,9.0,61.0,50.0,B4,Regular,133.0,R82
79968.14,0.0,1.0,E,5.0,11.0,29.0,60.0,B2,Regular,4762.0,R93
2285835.0,0.0,1.0161852,E,6.0,2.0,25.0,80.0,B12,Regular,4116.0,R83
75044.07,0.0,0.13,B,8.0,10.0,26.0,58.0,B11,Diesel,49.68397,R24
146238.69,0.0,0.79,A,5.0,4.0,30.0,50.0,B4,Regular,12.0,R22
4066435.2,0.0,0.42,D,4.0,1.0,28.0,95.0,B1,Diesel,1162.0991,R72
5071286.5,0.0,0.08,D,6.0,4.0,24.0,85.0,B12,Diesel,1517.555,R11
3243057.0,0.0,0.43,E,8.0,10.0,32.0,85.0,B2,Regular,3317.0,R24
2000953.4,0.0,0.34,C,6.0,16.0,33.0,80.0,B1,Diesel,456.2941,R52
3036737.5,0.0,1.0,C,5.0,9.0,71.0,50.0,B2,Diesel,115.0,R24
1061710.6,0.0,0.002739726,C,8.0,9.0,70.0,50.0,B2,Diesel,199.40411,R53
3113638.2,0.0,1.0,E,7.0,12.0,19.0,90.0,B3,Diesel,4126.9556,R24
2012288.1,0.0,0.2447625,D,7.0,10.0,25.0,50.0,B3,Diesel,1651.3326,R73
6114076.0,0.0,0.39,D,4.0,1.0,54.0,54.0,B12,Regular,1287.653,R11
4031489.8,0.0,0.08,D,4.0,2.0,63.0,50.0,B12,Regular,702.71796,R53
4165956.0,0.0,0.53,B,7.0,13.0,89.25769,95.0,B2,Diesel,79.0,R52
4170596.0,0.0,0.17,A,8.0,19.0,41.0,90.0,B3,Diesel,15.0,R74
2215992.5,0.0,1.0,B,7.0,11.0,47.0,50.0,B3,Regular,66.912865,R24
102731.734,0.0,0.12,C,10.0,16.0,26.0,80.0,B1,Diesel,298.0,R83
5041973.0,0.0,0.74,E,13.0,2.0,65.0,50.0,B12,Regular,5435.2695,R82
2076170.5,0.0,1.0,D,4.0,10.0,27.0,85.0,B11,Regular,1326.0,R24
106929.88,0.0,0.52,D,9.0,11.0,41.0,50.0,B10,Diesel,738.07196,R31
2007520.5,0.0,0.26,C,5.0,4.0,30.687553,68.0,B12,Regular,398.8703,R11
3155339.5,0.0,0.04,A,6.0,13.0,40.0,57.0,B5,Diesel,41.0,R52
5021516.0,0.0,0.03,D,7.0,1.0,55.0,50.0,B12,Diesel,473.0,R83
2004684.6,0.0,0.21,C,7.0,0.0,39.0,50.0,B12,Diesel,197.27835,R91
4081122.8,0.0,1.0,C,7.0,1.0,72.0,50.0,B12,Regular,375.45535,R24
2269448.0,0.0,0.08,C,6.0,3.0,44.0,50.0,B1,Diesel,192.83371,R72
5038491.0,0.0,0.78,D,7.0,3.0,30.0,72.0,B12,Diesel,1326.5527,R11
3210547.2,0.0,1.0,E,9.0,16.0,34.0,90.0,B3,Diesel,2740.0,R11
3029556.8,0.0,0.18,E,5.0,2.0,80.0,50.0,B2,Diesel,5052.9004,R93
3091551.2,0.0,0.42,E,7.0,3.0,73.0,50.0,B2,Regular,5368.7246,R11
3156014.5,0.0,0.45,B,7.0,11.0,40.0,68.0,B4,Regular,67.0,R24
161371.84,0.0,1.0,D,8.0,0.0,61.0,50.0,B4,Regular,1313.0,R73
2274225.2,0.0,0.33,D,4.0,12.0,48.0,50.0,B2,Diesel,1765.8749,R24
5060416.0,0.0,0.87,D,4.0,2.0,61.0,50.0,B12,Regular,1326.0,R31
4173987.5,0.0,0.66,D,4.0,5.0,23.0,80.0,B4,Diesel,721.25494,R24
1001174.56,0.0,0.66,E,7.0,10.0,29.0,72.0,B1,Regular,3744.0,R91
3143897.5,0.0,0.35,C,10.0,18.0,49.0,50.0,B13,Regular,482.20367,R24
126300.516,0.0,0.14,F,8.0,1.0,58.0,50.0,B12,Regular,17028.008,R11
1027777.9,0.0,1.0,A,4.0,4.0,58.0,50.0,B6,Regular,32.0,R24
2262863.0,0.0,1.0,E,7.0,10.0,73.0,50.0,B2,Diesel,10135.349,R41
2126543.0,0.0,0.26,E,6.0,2.0,53.0,50.0,B12,Regular,2976.6301,R73
2132319.2,0.0,0.7864711,E,7.0,10.0,35.0,52.031143,B4,Regular,562.3136,R73
111938.555,0.0,0.08,C,5.0,2.0,45.0,50.0,B2,Regular,413.47482,R11
3012710.0,0.0,0.5718697,C,7.0,9.0,60.0,54.0,B1,Diesel,125.0,R91
4139071.5,0.0,0.18,E,5.0,4.0,37.0,50.0,B6,Diesel,3317.0,R24
3177497.0,0.0,0.06,D,6.0,21.719856,38.0,58.0,B13,Diesel,1443.6987,R24
2081925.4,0.0,0.18,E,5.0,0.0,25.0,90.0,B12,Regular,3301.0,R21
3185075.0,0.0,0.33,E,5.0,13.0,29.0,73.0,B2,Regular,3317.0,R93
2084862.4,0.0,1.0,B,7.0,1.0,34.0,54.0,B12,Regular,92.44767,R24
3179899.0,0.0,0.04,C,4.0,0.0,63.0,50.0,B3,Diesel,71.65758,R53
2215396.2,0.0,0.27,E,4.0,0.0,47.0,50.0,B12,Regular,4086.66,R73
32018.574,0.0,0.52,B,4.0,3.0,52.0,50.0,B10,Diesel,70.0,R93
2129685.5,0.0,0.06,A,7.0,17.0,45.0,50.0,B1,Regular,22.0,R24
2013636.2,0.0,0.6082199,D,6.0,14.0,35.0,85.0,B2,Diesel,473.0,R52
2133255.5,0.0,0.07,C,11.0,4.0,64.0,50.0,B12,Diesel,246.19664,R91
1124355.6,0.0,1.0,C,9.0,1.0,56.0,54.0,B1,Diesel,393.0,R82
164150.17,0.0,0.08,C,6.0,9.0,24.0,85.0,B3,Diesel,386.89597,R24
4181560.8,0.0,0.48,B,4.0,8.0,51.0,50.0,B4,Regular,55.306526,R24
4166637.5,0.0,0.12,D,4.0,14.0,46.0,50.0,B5,Regular,548.27856,R93
5076410.0,0.0,0.54,B,8.0,2.0,53.0,50.0,B5,Regular,64.83513,R82
5027775.5,0.0,0.33,D,7.0,16.0,36.0,50.0,B1,Diesel,1287.6044,R72
6055182.0,0.0,0.72,C,4.0,1.0,62.0,50.0,B12,Diesel,141.0426,R82
6113112.0,0.0,0.44,E,5.0,2.0,43.0,50.0,B13,Diesel,6572.137,R11
1092919.2,0.0,0.08,E,4.0,13.0,29.0,90.0,B10,Regular,3866.0,R52
65551.586,0.0,0.74,E,4.0,10.0,64.0,50.0,B1,Regular,1351.998,R53
4073208.2,0.0,0.2,A,6.0,15.0,29.0,100.0,B6,Diesel,4126.0366,R11
2199653.2,0.0,0.09,D,4.0,16.0,32.0,50.0,B1,Regular,964.85535,R31
2013235.8,0.0,1.0,A,5.0,13.0,89.78504,50.0,B1,Diesel,9.0,R52
2090673.5,0.0,0.12,C,6.0,15.125817,52.0,54.0,B2,Diesel,430.58896,R24
2228520.0,0.0,0.9913921,B,7.0,13.0,63.0,50.0,B1,Regular,57.0,R22
4138081.2,0.0,0.49,A,6.0,3.0,29.0,63.0,B12,Diesel,16.706131,R52
5017934.5,1.0,0.9533261,F,6.0,16.0,32.0,50.0,B2,Regular,12568.889,R11
1183133.4,0.0,0.39,A,4.0,1.0,36.0,50.0,B14,Regular,7.909914,R24
2205788.8,0.0,1.0,D,7.0,10.0,42.115192,50.0,B1,Regular,726.4557,R24
5106696.0,0.0,0.38,C,5.0,20.0,45.0,60.0,B3,Diesel,138.11583,R72
2280073.8,0.0,0.12335963,C,6.0,11.0,55.0,50.0,B11,Diesel,88.918976,R93
2017960.1,0.0,0.28,D,6.0,0.0,50.0,50.0,B1,Regular,1456.3394,R52
1081481.5,0.0,0.99,D,6.0,13.0,32.0,60.0,B6,Regular,1050.6777,R82
4175901.5,0.0,1.0,C,9.0,21.67618,79.0,50.0,B2,Regular,134.6778,R24
3156430.0,0.0,0.24,C,7.0,8.0,58.0,68.0,B2,Regular,207.29446,R74
2062527.9,0.0,1.0,D,6.0,6.0,26.0,90.0,B2,Regular,611.8828,R82
3153798.0,0.0,1.0,B,5.0,6.0,58.0,50.0,B1,Regular,50.0,R24
4166306.8,0.0,0.41,C,5.0,2.0,21.0,85.0,B1,Regular,192.14485,R93
3184749.5,0.0,0.41,C,6.0,2.0,40.0,50.0,B12,Diesel,134.73909,R24
3014864.0,0.0,0.85,D,6.0,0.0,65.0,50.0,B2,Diesel,1313.0,R24
3156510.8,0.0,0.5,D,4.0,11.0,19.0,148.21495,B2,Regular,1402.9246,R24
2075562.0,0.0,0.02,E,11.0,0.0,54.0,50.0,B6,Regular,8072.955,R11
1195937.4,0.0,1.0,C,4.0,11.0,67.0,50.0,B2,Regular,107.665115,R24
5041903.5,0.0,0.46,E,5.0,6.0,42.0,50.0,B12,Regular,8913.143,R93
2061177.0,0.0,0.03,C,6.0,0.0,39.0,50.0,B3,Diesel,284.8382,R31
4180941.5,0.0,1.0,C,6.0,13.0,75.268456,50.0,B1,Diesel,91.0,R82
126960.555,0.0,1.0,E,4.0,11.0,77.0,50.0,B1,Regular,6736.0,R82
2259745.8,0.0,0.08,C,7.0,2.0,43.0,50.0,B3,Regular,286.79944,R93
4078342.8,0.0,0.78990823,D,4.0,2.0,46.0,64.0,B1,Regular,828.4895,R11
5056976.5,0.0,1.0,C,5.0,3.0,30.0,68.0,B1,Diesel,269.0,R21
1018881.06,0.0,0.6,D,5.0,8.0,55.0,50.0,B4,Regular,1313.0,R82
1088324.4,0.0,0.0027322404,D,7.0,6.0,48.0,50.0,B1,Diesel,1288.8087,R82
3140784.5,0.0,0.75,E,9.0,2.0,53.0,50.0,B12,Diesel,6320.7334,R93
166097.64,0.0,0.07,E,4.0,2.0,61.0,50.0,B2,Regular,3708.0,R93
4171024.0,0.0,0.2,E,7.0,5.0,55.0,90.0,B2,Diesel,4981.9385,R11
101453.055,0.0,1.0,C,5.0,2.0,70.0,50.0,B2,Diesel,298.0,R82
2179989.0,0.0,1.0,C,6.0,4.0,56.0,50.0,B2,Diesel,397.81534,R53
2105390.2,0.0,1.0,D,4.0,77.91731,68.0,50.0,B1,Regular,458.0,R82
2190562.5,0.0,0.9,A,7.0,8.0,36.0,50.0,B13,Diesel,27.0,R54
5029749.0,0.0,0.03,E,6.0,15.0,33.0,72.0,B3,Diesel,5449.0,R82
4067255.5,0.0,0.07,C,7.0,10.0,46.0,50.0,B11,Regular,142.76526,R54
3183692.8,0.0,0.29732582,E,7.0,16.0,70.0,52.0,B2,Diesel,5445.5356,R82
2026107.5,0.0,1.0,E,4.0,11.0,26.0,68.0,B2,Regular,4762.0,R24
4136760.2,0.0,0.49,E,5.0,1.1481136,37.0,50.0,B2,Regular,8897.158,R82
4179669.8,0.0,0.04,E,5.0,3.0,35.0,60.0,B12,Diesel,1467.4829,R93
1033773.5,0.0,0.49,B,4.0,20.0,38.0,56.0,B2,Diesel,85.11618,R23
3077916.2,0.0,0.83,C,10.0,0.0,35.0,50.0,B11,Diesel,60.637928,R93
4127090.5,0.0,1.0,A,5.0,14.0,56.0,50.0,B5,Diesel,51.0,R91
2288872.8,0.0,1.0,D,4.0,7.0,40.0,58.995495,B3,Diesel,809.26385,R82
5060184.5,0.0,0.030853257,D,7.0,4.0,26.0,128.93787,B12,Regular,942.2414,R52
3094399.8,0.0,1.0,D,10.0,17.0,35.0,50.0,B13,Regular,813.8203,R72
4074161.0,0.0,0.89,E,6.0,0.0,47.0,50.0,B12,Regular,9307.0,R11
1173009.5,0.0,0.16,C,7.0,1.0,58.0,50.0,B1,Diesel,165.0,R73
5037002.5,1.0,1.0,C,11.0,0.0,60.0,68.0,B6,Diesel,211.62372,R82
3207633.5,0.0,1.0,B,4.0,14.0,72.0,50.0,B1,Regular,82.0,R82
1901527.4,0.0,0.3470269,B,5.0,15.138548,28.994211,60.0,B3,Diesel,60.0,R73
25270.086,1.0,0.28,C,7.0,1.0,61.0,50.0,B12,Diesel,302.12247,R52
2121962.5,0.0,1.0,C,5.0,7.0,57.0,50.0,B5,Diesel,149.0,R24
2230305.8,1.0,1.0,C,5.0,3.0,48.0,73.0,B2,Diesel,434.5475,R24
3204932.8,0.0,0.21,E,7.0,7.0,65.0,95.0,B12,Regular,16787.053,R82
4016487.5,0.0,1.0,C,10.0,10.0,64.0,50.0,B1,Diesel,207.90898,R52
3254771.8,0.0,0.25,E,7.0,13.0,48.0,50.0,B2,Regular,4153.361,R54
3092273.5,0.0,1.0,E,4.0,1.0,36.0,50.0,B2,Regular,4116.0,R41
50335.418,0.0,0.8499656,E,5.0,2.0,30.0,50.0,B2,Diesel,4762.0,R93
1010901.3,0.0,0.74,D,7.0,8.0,50.0,50.0,B2,Regular,1552.7294,R72
4016650.0,0.0,0.26,B,4.0,5.0,42.0,50.0,B4,Diesel,47.28322,R52
4056043.2,0.0,0.04,C,10.0,1.0,31.0,72.0,B13,Diesel,368.43704,R11
2197510.0,0.0,0.0054718093,C,5.0,0.0,36.0,85.0,B3,Diesel,235.09348,R82
111878.64,0.0,0.16,C,6.0,12.0,21.0,104.77426,B2,Diesel,125.0,R52
1009669.94,0.0,1.0,C,8.0,11.0,30.0,85.0,B1,Regular,102.81929,R54
4129979.8,0.0,0.06,D,11.0,1.0,69.0,50.0,B12,Diesel,610.4649,R73
1081612.1,0.0,1.0,D,7.0,13.0,42.0,50.0,B2,Regular,1313.0,R41
2019982.6,0.0,1.0,E,8.0,6.0,51.0,50.0,B4,Diesel,3317.0,R82
2273695.8,0.0,0.13,C,9.0,12.0,37.0,50.0,B1,Diesel,158.88786,R91
3052245.5,0.0,0.84,E,5.0,2.0,33.0,57.0,B2,Diesel,2733.0,R82
3188647.8,0.0,1.0,C,7.0,1.0,36.0,50.0,B1,Regular,171.86324,R82
1068046.8,0.0,0.49,E,4.0,1.0,45.0,50.0,B12,Diesel,3744.0,R82
1055363.0,0.0,1.0,D,4.0,12.0,47.0,50.0,B5,Regular,961.6629,R24
2256086.0,0.0,0.7,A,7.0,20.787699,44.0,50.0,B3,Regular,29.0,R43
1015288.56,0.0,0.08,D,7.0,16.0,41.0,60.366505,B2,Regular,1312.5814,R54
5071542.5,0.0,0.66,E,9.0,1.0,57.0,50.0,B12,Diesel,9307.0,R82
4070953.5,0.0,0.2,C,6.0,13.0,24.0,100.0,B3,Regular,196.64264,R31
1105808.5,0.0,0.07,D,5.0,9.0,31.0,90.0,B1,Regular,855.723,R82
3068514.8,0.0,0.49,B,10.0,14.0,33.0,50.0,B1,Regular,82.8882,R94
3043748.2,0.0,0.68,B,9.0,10.0,32.0,90.0,B13,Diesel,79.42613,R72
1090760.1,0.0,1.0,C,7.0,3.0,32.0,50.0,B2,Diesel,203.10808,R24
3142214.5,0.0,0.12,E,7.0,2.0,51.0,50.0,B3,Diesel,5137.42,R72
2219537.2,0.0,1.0,E,5.0,0.0,63.0,50.0,B2,Regular,3317.0,R93
3175040.0,0.0,0.41,E,9.0,0.0,64.0,50.0,B12,Regular,2921.7883,R93
2110541.5,0.0,0.25,A,7.0,9.0,18.108883,100.0,B4,Diesel,30.0,R31
4020557.0,0.0,0.6164298,D,8.0,4.0,43.0,59.0,B5,Diesel,1443.7166,R11
3133906.5,0.0,0.08,A,5.0,14.0,36.0,54.0,B2,Diesel,20.0,R24
2098344.0,0.0,0.03,D,11.0,1.0,38.0,64.0,B12,Regular,1324.5847,R93
2104784.0,0.0,1.0,C,5.0,6.0,46.0,100.0,B2,Diesel,251.50722,R53
2208418.0,0.0,0.05,E,6.0,0.0,24.0,100.0,B12,Diesel,5449.0,R11
1018323.4,0.0,0.16,C,5.0,14.0,26.0,90.0,B5,Diesel,425.82443,R31
3336426.8,0.0,0.51,B,7.0,10.0,27.0,85.0,B5,Diesel,67.0,R24
6035076.5,0.0,1.0,D,10.0,2.0,67.0,50.0,B12,Regular,207.17224,R82
3201337.2,0.0,1.0,A,6.0,4.0,61.0,50.0,B3,Regular,8.494254,R24
138578.62,0.0,1.0,A,7.0,1.0,62.0,50.0,B1,Diesel,20.0,R24
2183425.5,0.0,1.0,D,15.0,4.0,57.0,50.0,B12,Regular,1519.7571,R82
3173589.2,0.0,1.0,A,4.0,7.0,69.0,50.0,B1,Regular,26.0,R24
6006335.5,0.0,0.75,F,9.0,1.0,70.0,50.0,B12,Regular,17140.0,R11
2114132.5,0.0,1.0,B,8.0,5.0,21.0,85.0,B3,Diesel,79.71198,R23
2098880.0,0.0,1.0,E,5.0,1.0,58.0,50.0,B5,Regular,20595.121,R82
2216404.2,0.0,1.0,E,4.0,3.0,36.0,50.0,B1,Regular,2624.7888,R82
3242748.8,0.0,1.0,D,5.0,4.0,47.0,50.0,B4,Diesel,824.0,R91
5094716.0,0.0,0.54,D,10.0,0.0,71.0,50.0,B12,Diesel,1313.0,R31
4152146.2,0.0,0.27,A,5.0,12.0,36.0,50.0,B5,Diesel,30.0,R24
1128804.8,0.0,1.0,C,7.0,7.0,52.0,50.0,B3,Diesel,194.96565,R52
4168758.8,0.0,0.21,F,6.0,3.0,67.5072,50.0,B1,Diesel,27000.0,R11
3185651.5,0.0,0.55,D,15.0,10.0,30.0,50.0,B13,Diesel,1222.566,R91
81471.05,0.0,0.33,E,4.0,10.0,52.0,60.0,B1,Regular,8455.0,R11
4158720.0,0.0,0.49,E,9.0,21.0,47.0,50.0,B10,Regular,10156.0,R82
2282086.8,0.0,0.61601084,F,5.0,0.0,50.0,50.0,B12,Diesel,9929.143,R11
4170043.5,0.0,0.04,D,6.5073166,0.0,40.0,76.0,B12,Diesel,1323.0,R93
154382.25,0.0,0.21,B,5.0,3.0,30.0,57.0,B2,Diesel,72.0,R73
2010409.9,0.0,0.75641096,C,6.0,5.0,63.0,50.0,B1,Diesel,169.9393,R24
2106859.2,0.0,1.0,D,7.0,5.0,32.0,54.0,B1,Diesel,1326.0,R53
77192.3,0.0,1.0,E,7.0,9.0,36.0,72.0,B1,Regular,3317.0,R24
4154798.8,0.0,0.12,E,7.0,6.0,27.0,80.0,B12,Regular,3541.5447,R24
3010963.8,0.0,1.0,C,6.0,5.0,45.0,50.0,B2,Diesel,283.0,R82
3124029.8,0.0,0.15,E,4.0,19.0,46.0,80.0,B3,Regular,3688.0,R31
3237202.2,0.0,0.08,A,4.0,1.0,46.0,50.0,B12,Regular,13.0,R24
1095272.0,0.0,0.28,A,4.0,17.0,40.0,50.0,B2,Diesel,15.6377535,R41
94916.68,0.0,1.0,A,6.0,13.0,58.899174,50.0,B3,Regular,22.0,R91
6112400.0,0.0,0.62,D,7.0,3.0,39.0,69.974815,B12,Regular,824.0,R93
4141664.0,0.0,0.41,A,5.0,2.0,52.216145,72.0,B12,Diesel,38.0,R93
1009721.44,0.0,1.0,C,6.0,2.0,45.985165,50.0,B5,Regular,328.09808,R52
1024514.44,0.0,1.0,D,4.0,15.0,60.0,50.0,B12,Regular,779.58386,R82
4123616.0,0.0,0.11,C,6.0,4.0,55.0,50.0,B3,Diesel,176.1417,R93
2256026.0,0.0,1.0,D,4.0,8.0,34.0,69.956055,B6,Regular,1229.2982,R82
4139394.2,0.0,0.07,E,6.0,2.0,69.0,64.38504,B12,Diesel,2955.201,R11
4169875.5,0.0,0.11,A,5.0,2.0,67.0,50.0,B2,Diesel,27.0,R24
2198524.8,0.0,0.6,B,9.0,11.0,35.0,51.0,B3,Diesel,86.063126,R24
3105451.2,0.0,0.7644769,C,8.0,8.0,54.0,50.0,B12,Diesel,176.83981,R31
1188717.6,0.0,1.0,D,4.0,9.0,56.0,50.0,B1,Regular,1016.0335,R24
3095986.0,0.0,0.35,C,5.0,15.0,44.0,60.0,B5,Diesel,141.22171,R24
2199514.2,0.0,1.0,D,7.0,8.0,44.0,50.0,B13,Diesel,1313.0,R22
1190786.0,0.0,0.62,A,4.0,16.0,35.0,88.436195,B1,Regular,28.0,R24
75155.47,1.0,1.0,A,7.0,4.0,56.0,50.0,B2,Diesel,21.0,R52
125631.625,0.0,1.0,C,4.0,9.0,45.0,60.0,B5,Regular,262.43668,R23
3170219.5,0.0,0.99,E,7.0,3.0,47.0,50.0,B12,Regular,3317.0,R73
98314.77,0.0,1.0,E,7.0,18.0,24.0,76.0,B10,Regular,4762.0,R93
